1,4,5,2,1,2,1,3,1,2,0,2,0,0,2,1,3,3,1,3,12,17,1,8,25,0,12,40,2,3,0,1,10,49,74
0,5,0,5,1,0,0,0,0,4,0,0,2,0,3,0,1,1,0,0,10,14,1,12,32,0,13,47,0,0,0,1,7,51,76
2,4,0,5,0,2,0,2,0,5,1,3,0,0,4,1,1,3,0,2,8,11,1,14,31,1,18,53,0,2,0,1,7,56,80
2,4,5,2,2,0,3,1,1,3,3,3,3,8,1,0,1,1,1,0,7,8,0,7,16,2,11,30,0,1,2,1,11,40,66
0,6,3,5,2,0,1,0,2,5,1,0,2,0,3,2,0,2,1,0,9,12,0,11,28,0,15,48,1,2,0,1,11,58,83
0,4,3,4,1,0,2,0,0,3,3,1,2,0,2,0,1,1,3,2,9,11,0,8,21,0,13,37,0,2,0,1,12,52,77
2,5,0,6,1,2,0,3,0,5,1,3,0,0,3,1,0,0,1,0,9,11,3,12,27,1,18,52,2,2,0,1,6,52,77
0,7,1,7,1,0,3,1,0,6,1,1,3,0,4,0,1,2,1,0,9,12,0,8,20,1,21,50,2,1,0,1,9,54,79
1,4,0,4,0,2,2,2,0,4,0,0,1,0,3,1,1,0,3,1,11,14,3,13,32,1,19,57,2,3,0,1,8,63,4
2,6,2,6,1,1,0,3,0,6,0,2,0,0,4,0,1,2,1,0,10,13,2,9,24,0,17,47,0,2,0,1,13,60,1
1,5,1,5,1,0,0,0,0,5,0,2,2,0,3,1,1,2,0,0,9,13,1,12,29,3,19,55,0,2,0,1,12,66,6
1,4,0,4,1,0,0,3,0,4,3,3,1,0,3,1,1,3,1,0,9,11,0,7,19,0,16,41,0,3,0,1,8,48,74
0,4,0,4,2,0,2,0,0,4,1,2,3,0,3,1,1,3,0,0,11,15,1,12,30,1,20,58,2,0,0,1,5,58,82
2,4,1,4,3,2,0,2,1,4,1,2,2,0,3,1,1,0,3,0,8,10,3,14,29,0,15,50,0,3,0,1,10,59,83
1,6,3,5,0,2,1,2,4,5,1,3,2,0,3,2,0,3,3,0,10,12,0,9,23,2,15,42,0,1,0,1,7,45,70
1,7,7,1,0,1,0,0,8,1,3,3,1,4,1,2,1,3,0,0,4,4,1,6,9,1,8,17,0,0,1,0,0,12,39
1,6,5,5,3,0,1,1,7,2,0,2,0,4,1,2,1,3,0,0,11,15,1,8,23,1,13,40,0,3,8,0,0,32,58
1,6,8,5,1,2,0,2,0,4,3,3,3,0,3,0,3,1,1,0,10,14,1,11,30,1,17,52,0,0,0,1,8,56,81
2,6,8,6,3,0,0,1,7,2,3,3,3,7,0,1,0,3,0,2,7,8,0,7,17,0,0,12,0,0,6,0,0,8,22
1,3,5,2,2,2,1,3,2,2,0,2,2,0,1,2,0,2,0,1,8,11,0,7,19,1,8,29,2,0,0,0,4,29,56
2,5,8,4,0,2,0,2,1,4,0,2,1,0,3,2,1,3,3,2,7,8,0,10,21,0,15,39,2,0,0,1,6,42,67
0,5,0,5,0,2,0,3,0,4,0,1,2,0,3,2,0,2,1,0,9,12,1,12,29,1,16,50,2,3,0,1,7,53,78
1,6,7,2,2,0,0,0,1,2,2,0,1,0,2,2,1,2,0,0,7,9,0,8,17,1,14,35,2,0,0,0,1,28,55
1,6,8,6,3,1,0,3,8,6,2,0,3,4,5,0,1,2,1,3,14,21,1,14,40,0,19,66,2,0,0,1,6,66,6
2,4,2,4,1,1,3,3,1,4,3,3,3,4,2,2,1,3,0,1,10,13,0,7,20,1,12,33,2,3,6,1,9,39,65
0,6,2,6,0,1,0,0,0,6,0,0,2,0,4,2,0,3,1,3,14,19,3,13,37,0,16,58,1,1,0,1,8,61,2
2,6,7,2,2,1,0,2,1,2,1,2,0,0,1,2,3,3,1,1,9,13,2,6,18,3,9,29,0,0,0,0,4,29,55
0,5,2,6,3,2,1,3,8,5,2,0,3,8,3,2,1,3,1,1,13,18,1,12,33,2,13,50,2,0,1,1,6,52,77
2,3,7,1,1,1,0,2,4,1,0,2,2,0,1,2,1,2,1,1,5,5,1,7,13,0,9,24,0,1,0,0,2,20,47
1,6,6,5,0,2,0,2,0,6,0,2,3,0,4,0,0,1,0,1,11,15,1,14,36,1,21,66,0,0,0,1,10,74,14
2,4,2,5,1,2,0,2,0,5,0,2,0,0,4,1,3,1,0,2,8,10,3,15,33,0,17,55,2,0,0,1,7,59,1
0,5,3,5,2,2,2,2,0,5,0,1,1,0,3,0,1,3,0,0,11,14,0,9,25,3,18,49,1,0,0,1,12,62,2
2,4,1,4,2,1,2,2,0,5,0,2,3,0,4,1,3,3,0,0,10,13,1,10,26,0,17,49,0,0,0,1,11,60,1
1,5,8,4,2,0,0,0,0,4,0,2,3,0,3,0,1,0,1,3,12,18,0,8,27,1,18,51,2,1,0,1,7,55,79
2,6,6,6,1,0,0,0,0,6,0,3,0,0,4,1,1,3,0,1,11,15,1,12,31,0,18,53,0,3,1,1,7,57,82
2,5,8,5,1,0,1,1,2,5,0,2,1,0,4,2,1,3,0,1,11,16,1,13,34,3,23,68,0,0,0,1,6,68,8
0,7,1,7,3,2,0,3,2,7,1,3,0,0,4,2,1,3,1,0,10,13,1,14,34,1,19,60,2,3,0,1,7,62,2
0,6,6,7,1,1,0,0,0,7,1,3,2,0,5,2,0,2,1,2,10,14,0,11,28,1,20,56,2,3,0,2,13,70,10
1,4,2,4,2,1,1,3,0,4,0,3,3,0,3,2,3,3,0,0,9,12,0,10,25,0,12,39,0,0,0,1,12,52,77
0,6,5,4,0,1,0,3,4,4,1,1,0,0,3,2,1,3,1,1,10,13,1,9,25,2,15,43,2,3,0,1,8,49,74
2,6,1,6,1,2,0,2,0,6,3,3,0,0,5,1,0,2,1,0,11,14,0,11,27,0,20,55,2,0,0,2,12,65,5
1,6,1,6,0,0,2,0,0,6,1,1,1,0,4,0,0,0,0,1,15,21,1,12,38,1,20,67,2,2,0,1,12,77,17
0,6,6,6,0,0,0,1,0,5,0,2,3,0,3,1,3,1,1,0,12,17,1,10,28,1,20,55,0,2,0,1,9,60,1
1,7,6,7,2,1,0,2,0,7,0,3,0,0,5,1,3,3,3,0,9,12,1,12,30,1,22,63,0,0,0,1,11,73,13
2,6,7,2,1,0,0,0,2,2,1,3,3,4,1,2,3,3,1,0,9,14,0,6,17,1,7,24,0,2,0,0,0,19,46
0,5,1,6,2,2,0,2,0,6,2,2,1,0,4,1,1,1,1,1,14,21,0,11,36,0,18,59,2,2,0,2,11,70,9
0,5,2,5,1,2,0,3,0,5,1,1,1,0,3,1,1,0,0,0,11,14,1,12,31,1,19,58,0,2,0,1,11,69,8
0,5,5,3,0,2,1,2,2,2,2,0,2,0,1,1,0,2,0,1,10,15,0,8,24,1,11,37,2,0,0,0,0,30,57
1,6,3,5,0,2,0,3,4,4,1,0,0,0,3,2,1,2,1,2,8,10,3,13,27,0,15,47,0,2,0,1,12,61,2
1,4,2,4,1,1,0,0,0,4,0,2,1,0,3,1,3,1,0,1,10,12,1,10,25,0,13,40,0,3,0,1,10,51,76
2,4,3,4,3,0,0,1,7,2,1,3,0,6,1,2,1,2,3,1,12,17,0,8,23,0,10,33,2,1,0,0,3,32,58
2,5,0,5,1,0,2,0,0,5,3,3,2,0,4,2,0,2,1,0,11,15,0,10,29,1,21,57,0,2,0,1,9,62,3
0,5,8,5,0,1,1,2,2,5,0,1,0,0,3,1,1,2,0,0,9,12,0,9,23,1,18,49,0,3,0,1,8,53,78
1,5,8,4,3,0,0,2,8,3,1,3,0,1,2,1,3,3,3,0,10,15,0,8,24,1,15,44,1,3,2,1,9,50,76
1,5,8,5,1,1,0,2,2,5,0,3,2,0,4,0,0,0,3,0,9,12,0,9,22,1,21,51,0,2,0,1,10,60,1
0,7,5,3,2,1,1,0,1,3,1,0,3,1,2,2,0,2,1,1,9,10,0,9,20,2,12,34,0,2,0,1,11,47,72
2,6,4,7,0,1,0,1,0,7,0,2,1,0,5,0,3,3,3,1,15,22,0,12,37,0,16,55,0,3,0,2,15,73,13
2,5,1,5,0,2,0,3,0,4,1,2,2,0,3,1,3,3,1,0,10,12,1,10,26,1,16,47,2,0,0,1,9,54,79
0,6,7,1,3,2,0,3,7,0,0,0,2,0,0,0,1,1,0,1,7,7,1,0,2,1,0,0,0,3,0,0,0,0,0
0,5,7,0,2,0,0,0,1,0,1,1,2,0,0,1,1,2,3,0,0,0,0,0,0,2,3,1,0,3,0,0,2,1,40
0,4,0,4,2,2,0,2,0,4,2,0,1,0,3,2,0,2,0,0,10,13,1,11,28,0,16,50,2,0,0,1,9,57,81
2,6,1,6,1,1,0,0,0,5,3,3,3,0,3,2,0,3,3,2,7,9,1,11,23,0,16,44,0,1,0,1,9,51,76
0,4,5,2,0,0,0,0,2,1,0,0,3,1,1,2,0,2,3,0,9,12,0,4,15,1,12,31,0,3,2,0,6,33,59
1,5,0,4,0,0,2,0,0,3,3,1,2,0,2,1,0,1,1,1,11,14,0,8,24,0,14,43,0,1,0,1,9,50,75
2,6,6,6,3,2,0,2,4,6,0,3,0,2,4,0,1,0,0,0,10,14,1,15,35,1,21,65,0,0,0,1,8,70,10
1,5,3,4,3,2,1,2,8,3,0,2,0,2,2,1,0,0,0,2,6,8,1,11,24,0,13,39,0,3,2,1,8,45,70
1,6,1,6,2,1,1,2,0,6,3,1,1,0,4,0,0,3,1,0,9,10,1,10,24,1,20,53,0,1,0,1,11,63,4
0,5,3,4,1,2,0,2,4,3,1,0,2,0,2,0,0,0,0,1,10,13,1,10,25,1,14,42,1,1,0,1,11,54,79
1,4,6,3,3,1,0,2,6,3,0,3,2,0,2,1,3,3,1,0,9,13,1,10,24,0,12,38,0,3,1,0,5,40,66
1,4,2,4,1,1,2,2,0,4,0,2,3,0,3,0,0,1,3,2,7,8,1,11,23,1,18,47,1,0,0,1,10,58,82
2,4,5,2,3,1,1,0,3,1,0,2,3,3,0,2,1,3,1,0,8,10,0,4,12,0,0,6,2,1,4,0,0,1,40
2,3,6,2,1,1,1,2,0,2,3,3,2,0,1,2,3,3,1,1,7,9,0,7,19,3,8,28,0,2,0,0,0,21,48
0,5,6,5,3,2,1,2,8,5,2,0,2,0,4,1,0,2,1,1,12,17,1,12,32,0,18,54,2,3,0,1,8,59,83
1,6,8,6,2,0,3,1,0,6,0,3,2,0,3,1,3,3,0,0,8,11,1,11,25,0,13,39,0,2,0,1,11,52,77
0,4,7,2,1,0,0,0,8,2,1,1,0,1,2,2,1,3,0,3,10,12,0,7,21,2,11,32,1,0,0,1,8,38,65
2,6,2,5,2,0,2,0,0,6,0,3,2,0,4,1,3,3,1,0,9,13,1,12,29,0,16,50,1,3,0,1,9,58,82
0,6,3,5,3,2,1,2,7,1,0,1,3,7,0,2,1,3,0,1,11,16,1,6,22,0,0,15,2,0,5,0,5,17,44
2,6,2,7,3,1,1,1,3,6,1,3,0,8,3,1,0,2,1,1,10,14,1,13,33,0,14,50,1,3,6,1,14,65,5
1,6,2,6,3,0,2,0,2,5,0,3,1,0,3,0,0,1,1,0,11,15,1,11,31,1,17,52,2,2,0,1,9,60,1
0,5,1,5,2,0,0,0,0,4,1,1,0,0,3,0,1,1,1,1,12,17,1,12,34,1,19,57,2,2,0,1,8,63,3
1,4,2,4,1,0,0,0,0,4,1,2,2,0,3,0,0,2,1,2,6,6,1,11,20,0,18,45,0,2,0,1,11,57,81
2,7,7,2,3,1,2,2,3,2,0,3,2,2,1,2,1,2,1,0,9,11,1,8,19,1,8,27,0,3,0,0,3,28,55
0,4,2,3,1,2,2,2,0,2,1,0,1,0,2,0,1,0,3,0,11,15,0,8,24,0,11,36,2,3,0,1,11,47,72
1,4,6,4,1,2,0,3,0,4,3,1,0,0,2,1,0,2,0,0,9,13,1,12,30,0,13,44,2,3,0,1,9,52,77
1,4,4,4,3,1,0,2,4,4,0,2,2,0,3,1,1,3,1,1,11,15,1,11,30,0,14,47,0,3,0,1,12,60,1
1,4,2,4,2,0,3,1,0,5,1,0,0,0,3,1,3,3,1,0,9,12,1,11,27,0,13,44,1,0,0,1,7,50,75
2,6,6,6,1,2,1,3,0,6,0,3,2,0,4,1,0,1,1,0,11,16,1,12,33,1,20,61,2,0,0,1,9,68,8
0,6,3,4,1,0,3,1,1,3,0,0,0,0,2,0,1,1,3,1,10,13,1,9,24,0,13,41,0,3,0,1,9,49,74
1,3,5,2,1,1,0,3,8,2,2,2,2,0,1,2,0,2,1,1,8,11,0,8,21,1,12,37,1,1,0,0,0,30,57
1,6,4,6,2,0,0,0,0,5,0,2,2,0,3,0,1,1,3,0,11,15,1,14,34,3,19,62,0,1,0,1,6,64,4
1,6,2,5,0,2,3,3,1,6,0,2,1,0,5,1,3,3,3,2,7,8,1,11,24,0,17,47,0,0,0,1,9,53,78
2,5,1,4,1,2,0,3,0,4,2,2,0,0,2,1,1,2,0,0,8,11,0,10,23,1,14,41,0,2,0,1,8,45,70
0,4,2,4,1,2,0,2,0,4,2,0,0,0,3,2,0,2,3,0,10,15,1,11,30,3,18,56,2,0,0,1,8,60,1
0,4,8,4,1,1,0,2,0,4,0,0,3,0,3,2,1,2,3,1,12,17,1,10,29,1,19,55,2,0,0,1,6,56,81
0,6,5,4,2,2,0,2,2,4,3,1,2,0,3,2,1,3,1,1,10,14,1,9,25,2,13,39,1,3,1,1,9,47,72
1,5,4,4,2,0,0,1,0,4,1,2,1,0,3,2,1,3,1,0,9,12,0,9,23,3,20,53,0,1,0,1,12,66,6
0,7,0,6,0,1,2,0,0,6,3,0,3,0,4,1,0,2,3,0,9,13,0,9,25,1,20,53,1,0,0,1,11,63,3
1,6,7,1,0,0,0,0,6,1,1,0,2,0,1,2,1,3,1,0,4,4,0,5,7,2,10,19,0,2,0,0,4,22,49
2,6,3,6,2,2,2,2,0,5,0,2,1,0,3,2,1,2,1,0,13,18,0,8,26,2,14,46,0,2,0,1,7,49,75
1,4,7,1,0,1,0,3,3,0,0,1,1,2,0,1,1,0,1,2,3,2,1,0,0,3,0,0,0,1,0,0,0,0,0
0,5,3,5,1,2,2,2,2,5,1,1,2,0,3,1,1,0,3,0,9,11,2,6,17,0,16,39,0,1,0,1,9,46,71
2,6,3,5,0,0,0,1,2,4,2,2,3,4,3,0,1,0,0,0,12,16,0,10,29,3,17,52,2,1,0,1,7,56,80
1,4,1,5,3,2,0,2,2,4,0,2,3,2,3,2,1,3,0,1,13,18,1,12,35,0,14,54,2,1,0,1,7,59,83
2,4,7,1,1,0,0,1,3,1,2,2,1,1,1,1,1,3,1,0,5,4,0,5,8,3,13,25,0,1,0,0,0,19,46
1,6,4,6,0,2,0,2,0,6,3,3,2,0,4,1,1,0,3,2,8,10,2,7,17,0,18,42,2,0,0,1,8,47,72
1,5,6,5,1,1,0,3,2,5,2,3,3,8,3,1,1,1,1,0,10,14,1,11,27,0,15,47,0,2,0,1,12,58,82
1,5,3,4,2,2,0,2,2,4,1,1,3,4,3,1,0,2,0,3,13,19,0,9,30,0,14,48,0,2,0,1,8,54,79
1,6,1,6,2,2,2,2,0,5,0,3,0,0,4,1,0,3,1,2,9,13,0,8,21,0,20,49,0,2,0,1,12,59,83
1,4,7,2,0,1,2,0,6,2,0,0,3,2,1,0,1,0,3,0,7,9,0,7,18,0,10,27,0,0,0,0,3,24,52
2,5,2,5,3,0,2,0,4,6,0,2,0,0,4,0,0,0,3,2,7,9,3,13,27,1,18,51,2,1,0,1,7,54,79
0,4,6,4,1,0,2,2,0,5,0,2,3,0,4,2,0,2,0,1,11,14,1,13,29,2,17,50,2,3,0,1,10,59,83
1,4,8,4,0,1,3,3,4,4,0,1,3,8,3,2,3,3,3,1,11,16,1,10,28,1,16,50,2,0,6,1,7,54,79
2,4,2,3,1,0,0,3,0,3,0,2,0,0,2,1,1,1,1,0,8,10,2,7,17,1,13,33,1,0,0,1,10,45,71
0,4,3,3,0,2,1,2,0,3,0,0,1,0,2,2,1,3,1,1,10,14,0,9,25,1,16,46,0,1,0,1,7,50,75
0,5,5,3,2,1,0,0,4,3,1,0,0,0,2,0,3,1,3,0,11,16,1,9,26,0,11,36,2,2,0,1,10,46,71
0,5,3,4,2,1,0,3,1,3,3,1,0,0,2,1,1,0,1,1,11,16,1,11,29,0,12,42,2,3,0,1,10,52,77
1,6,3,5,1,1,0,2,1,4,1,3,0,0,3,1,3,3,3,0,10,14,1,11,28,3,18,53,2,0,0,1,8,60,1
2,6,1,6,2,1,0,3,0,5,2,2,0,0,3,1,1,1,1,1,12,19,2,7,27,0,14,44,0,1,0,1,10,52,77
2,6,7,1,1,0,0,1,2,1,0,2,0,0,1,0,1,1,3,1,6,7,0,7,16,1,7,21,0,2,0,0,2,19,46
1,6,5,4,0,0,2,2,2,3,0,3,1,0,2,2,1,2,1,2,8,10,1,12,25,0,11,35,0,3,0,1,9,44,69
2,7,1,7,0,1,0,2,0,7,0,3,1,0,6,2,0,2,1,3,18,28,0,11,41,1,21,68,2,2,0,2,11,77,16
2,6,5,4,3,2,0,3,5,3,1,2,2,2,2,2,1,3,1,3,12,17,1,9,28,0,14,46,2,0,0,1,10,55,80
2,5,6,5,1,1,0,1,1,5,1,3,0,0,3,2,1,3,0,0,10,12,1,12,29,1,18,51,2,1,0,1,11,63,3
2,3,2,3,0,1,0,0,0,3,0,2,3,0,2,1,3,3,1,2,7,7,1,9,19,1,13,34,0,0,0,1,8,41,67
2,6,0,7,2,0,0,1,0,7,0,3,2,0,4,0,1,0,0,0,11,16,0,11,32,1,19,58,2,1,0,1,7,59,83
0,5,6,5,3,0,1,0,4,4,0,1,3,3,2,0,0,1,1,0,8,10,0,10,22,1,17,46,0,3,7,0,1,40,66
2,6,4,5,3,2,1,2,4,5,2,2,0,0,4,1,1,3,3,1,12,18,0,11,33,0,15,51,1,1,0,1,10,61,1
0,3,0,3,0,1,0,2,0,2,0,0,3,0,1,1,0,0,0,0,11,16,0,6,20,1,8,29,2,0,0,1,5,32,58
2,6,6,7,2,1,1,3,0,6,2,2,0,0,4,2,1,3,3,3,12,18,0,11,32,0,15,51,0,1,0,1,10,60,1
1,3,6,3,0,1,3,3,2,3,0,2,3,2,3,1,0,0,1,0,8,10,1,11,25,2,13,41,1,1,0,1,6,45,70
0,6,0,6,2,1,3,1,0,6,1,1,0,0,5,2,1,2,1,2,9,12,0,12,27,1,24,60,1,3,0,1,8,65,5
2,6,1,6,0,0,2,0,0,6,2,2,3,0,4,2,3,3,1,0,10,13,0,10,25,0,14,42,2,3,0,1,6,44,69
1,6,4,6,1,2,1,3,0,5,1,2,3,0,4,0,1,2,0,0,11,16,0,9,25,0,19,49,2,0,0,1,7,50,75
2,6,1,5,2,1,3,3,0,5,2,2,1,0,3,2,1,3,1,0,8,10,2,8,20,2,14,38,1,2,0,1,12,53,78
2,3,4,2,2,0,3,1,0,2,0,3,1,0,2,2,0,3,3,1,7,9,0,6,14,1,15,33,0,0,0,1,12,46,71
2,3,0,3,1,2,0,3,0,3,1,2,3,0,2,0,1,1,0,0,7,9,1,10,21,0,13,39,0,3,0,1,12,53,78
1,5,4,5,0,1,2,2,1,4,2,0,1,0,3,1,0,1,1,1,13,18,2,8,26,1,19,53,2,0,0,1,9,59,1
0,5,0,5,3,0,0,2,0,5,1,0,1,0,4,0,1,1,1,3,13,18,3,12,33,0,16,54,2,3,0,1,8,59,83
1,3,3,3,3,0,3,1,5,2,0,2,0,4,1,1,1,2,3,1,9,11,2,6,16,0,11,30,2,0,0,0,0,21,48
1,4,3,4,1,2,2,2,1,4,0,2,0,0,3,1,1,3,1,0,9,12,0,10,23,0,17,44,0,3,0,1,10,53,78
2,6,4,7,1,2,0,2,0,6,0,2,3,0,3,2,1,3,0,3,15,20,1,14,40,0,14,56,0,3,2,1,9,64,4
0,6,1,6,2,0,1,1,0,6,0,0,1,0,4,2,0,3,1,0,10,13,1,11,25,0,17,47,2,2,0,1,6,50,75
2,6,0,5,1,2,3,3,0,5,0,2,1,0,4,0,1,0,0,0,9,12,1,13,29,0,19,55,0,0,0,1,11,64,5
2,6,6,7,1,2,2,2,1,6,2,2,1,0,4,1,1,2,1,2,8,9,2,9,19,1,21,48,2,1,0,1,8,52,77
1,5,8,5,2,0,0,0,0,5,0,2,3,0,3,0,1,1,0,0,10,15,0,10,26,1,20,55,2,1,0,1,7,57,81
2,6,7,3,1,0,0,1,2,3,1,3,2,0,2,0,3,1,1,1,12,18,1,10,31,1,14,47,2,1,0,1,7,51,76
2,5,1,6,0,2,0,2,0,6,1,3,0,0,4,2,1,3,0,0,10,13,1,14,32,0,16,52,2,1,0,1,6,55,80
2,3,8,3,1,0,2,0,0,3,1,3,0,0,2,1,0,1,3,1,13,19,0,8,29,2,12,43,2,3,0,1,11,54,79
1,3,2,3,1,2,2,2,0,3,2,3,3,0,2,1,1,3,0,2,6,6,0,10,21,1,17,45,2,1,0,1,9,52,77
0,4,3,4,0,1,3,2,2,3,3,1,1,0,2,1,3,3,1,0,7,8,0,9,19,2,13,35,2,3,0,1,8,44,70
0,5,0,6,1,0,0,2,0,6,0,2,3,0,4,1,0,2,1,1,13,19,1,11,32,1,23,64,1,0,0,1,11,72,12
2,6,7,2,2,2,0,2,4,2,2,2,2,0,2,1,0,2,3,1,9,11,1,9,22,0,16,43,2,2,0,1,7,46,71
2,7,0,7,0,1,0,3,0,7,1,2,1,0,5,1,1,0,1,3,17,26,0,9,36,0,19,62,2,0,0,2,12,73,13
2,3,0,3,1,0,0,0,0,3,3,3,1,0,2,1,1,0,1,1,11,14,1,10,25,2,10,36,0,2,0,1,10,46,71
1,6,8,6,1,0,0,0,1,5,1,2,1,0,4,2,1,3,3,2,8,10,1,11,24,0,18,48,2,1,0,1,6,50,76
0,7,0,7,1,2,2,2,0,7,1,1,0,0,4,1,1,2,3,0,12,19,0,11,32,0,15,51,2,2,0,1,7,55,80
0,7,7,3,1,1,0,1,6,3,0,1,2,0,2,2,1,3,1,1,10,14,1,10,27,0,11,40,2,2,0,1,9,49,75
0,6,0,6,3,1,1,3,1,6,0,0,2,0,5,2,1,3,0,1,11,16,1,11,32,2,15,53,0,0,0,1,7,58,82
2,6,5,5,1,1,0,2,2,6,1,2,3,2,4,0,3,1,1,0,10,15,0,11,29,0,18,55,0,3,1,1,11,64,4
2,5,8,5,2,2,0,2,0,4,2,2,1,0,3,0,1,1,0,0,9,13,0,10,25,0,16,46,0,2,0,1,11,57,81
0,6,1,7,1,1,0,3,0,7,3,1,1,0,4,2,3,3,1,1,14,20,0,9,31,2,12,45,2,3,2,1,5,48,74
0,6,2,6,3,0,2,0,1,7,3,1,3,6,4,0,3,3,3,1,12,16,1,11,30,1,20,57,2,1,2,2,12,68,7
2,3,3,3,2,2,0,2,2,3,1,3,0,0,3,1,0,0,1,3,12,19,1,8,27,1,19,53,0,0,0,1,6,54,79
2,4,2,4,3,0,0,1,6,4,0,2,3,8,2,0,1,0,3,1,12,16,1,9,27,0,13,45,2,1,0,1,6,49,74
0,6,7,2,1,2,0,3,3,2,2,0,1,1,2,2,1,3,3,0,7,10,1,10,22,1,16,44,0,3,4,1,11,54,79
2,5,6,4,0,0,0,0,0,5,2,2,3,0,4,0,3,1,1,1,13,18,0,9,26,0,17,48,0,3,0,1,9,55,79
1,5,5,3,2,0,0,0,1,2,3,1,1,0,1,0,1,1,3,1,11,15,0,7,21,0,11,35,2,1,0,0,5,36,63
2,4,7,2,0,1,3,3,6,2,1,2,0,0,1,0,1,1,1,3,8,10,1,7,19,3,8,27,2,0,0,0,3,27,54
1,3,4,3,1,2,0,2,0,3,0,3,0,0,2,1,1,1,0,2,6,7,3,11,20,3,13,36,0,1,0,0,1,29,56
1,7,1,6,2,0,2,2,0,5,0,2,3,0,4,2,0,2,0,0,10,14,1,13,32,1,19,57,0,1,0,1,11,67,7
0,6,3,5,1,1,1,2,2,5,3,1,2,0,4,1,1,0,0,0,10,14,0,9,26,0,18,51,2,0,0,2,11,62,2
0,3,4,2,1,0,1,1,0,2,3,1,2,0,2,1,1,1,3,2,6,6,0,7,14,0,12,30,2,2,0,1,7,37,63
2,6,7,2,0,2,3,3,3,1,0,2,3,5,0,0,1,0,0,0,5,6,0,5,9,0,0,3,1,3,6,0,3,4,73
2,5,2,5,2,2,0,2,0,5,0,2,0,0,3,2,0,2,1,1,10,13,0,9,23,1,17,47,1,2,0,1,10,56,81
0,6,0,7,0,2,0,2,0,7,2,0,0,0,4,0,0,0,1,3,12,17,0,11,31,1,18,56,2,1,0,1,8,61,2
0,6,1,6,2,1,0,2,0,6,1,0,0,0,4,1,1,3,0,0,11,15,1,12,30,0,18,54,2,2,0,1,7,57,82
0,5,3,4,2,2,0,3,2,3,0,0,2,0,2,2,1,3,1,0,8,10,1,10,24,1,12,37,1,0,0,0,0,31,58
1,5,5,4,3,2,0,2,5,3,2,2,3,3,2,0,1,1,3,1,11,16,0,8,25,0,13,41,1,1,1,1,10,52,77
1,6,2,5,3,1,0,2,4,5,0,2,0,0,4,2,1,3,1,2,7,8,1,13,27,0,15,46,2,3,2,1,5,48,74
1,6,6,6,0,1,3,1,1,6,1,3,1,0,4,2,1,3,1,0,10,13,2,7,20,0,18,47,0,0,0,1,8,53,78
0,5,5,3,0,2,0,2,4,3,0,0,0,0,2,1,3,3,1,0,10,13,0,9,24,3,13,42,1,2,0,1,11,53,78
0,6,2,5,2,2,3,3,0,5,0,0,2,0,3,0,1,0,0,1,12,15,1,13,33,1,17,56,0,0,0,1,12,66,6
1,4,8,3,0,0,0,0,1,4,1,0,3,2,3,0,1,1,0,0,10,15,1,11,28,0,17,50,2,2,0,1,7,53,78
1,6,4,5,0,0,0,0,0,5,1,1,1,0,3,0,0,1,1,3,14,20,1,11,33,2,13,50,2,3,0,1,11,59,1
1,6,1,5,3,1,0,2,0,5,3,3,3,1,4,0,1,0,0,1,12,16,0,9,27,0,20,54,0,3,1,1,11,63,4
2,6,5,3,0,0,0,3,6,2,1,2,0,1,1,2,1,3,1,1,10,13,0,8,22,0,12,38,0,3,1,0,0,32,58
1,4,6,4,2,0,3,1,0,3,3,1,0,0,2,2,1,2,1,2,6,7,0,8,15,3,17,39,0,0,0,1,6,42,68
2,7,6,7,2,2,1,3,0,7,2,2,3,0,4,2,1,3,0,1,10,14,1,16,37,1,22,68,2,0,0,1,11,77,16
1,6,5,4,0,2,0,3,3,3,1,3,3,7,0,1,1,3,0,2,7,7,3,11,22,2,0,16,2,2,4,0,0,11,38
2,5,5,2,1,1,2,2,1,2,0,3,0,0,1,1,1,3,1,2,6,7,1,10,20,0,10,33,2,3,0,0,1,26,53
2,3,2,3,2,0,2,2,0,3,0,2,1,0,2,0,1,1,0,1,12,18,1,9,27,1,18,53,0,2,0,1,8,59,1
2,4,5,3,2,2,3,3,4,2,0,2,2,0,1,0,3,1,0,1,9,12,0,7,18,1,8,27,2,3,1,1,10,38,64
2,4,8,3,3,0,1,0,8,3,0,2,3,3,1,0,1,0,1,3,10,13,1,11,27,3,15,47,0,1,0,0,4,45,70
2,5,3,4,2,2,0,3,2,4,2,2,2,0,3,1,3,1,1,2,8,8,0,11,24,2,13,41,0,2,0,1,10,52,77
2,6,1,6,2,1,3,3,0,5,2,2,1,0,4,2,0,3,3,2,7,10,0,10,24,0,20,54,1,3,1,1,10,62,2
2,5,0,5,2,0,0,0,0,5,2,2,2,0,3,2,3,3,0,2,9,10,0,10,23,0,16,46,2,0,0,1,7,49,75
2,4,2,5,2,1,2,2,0,4,0,2,1,0,3,1,0,1,1,0,10,15,1,12,30,1,20,56,0,2,0,1,10,65,5
0,3,8,3,3,0,0,0,6,4,0,0,0,0,3,2,0,2,0,0,7,9,0,9,20,1,19,46,0,1,0,1,7,49,74
2,5,6,5,2,0,0,1,0,4,1,3,3,0,3,1,1,2,3,0,11,15,1,10,29,1,21,59,1,0,0,1,12,70,10
1,6,6,6,0,2,0,3,6,5,1,2,3,8,3,1,3,3,0,0,10,14,0,10,27,0,14,45,2,0,1,1,9,54,79
